temp,soil_ph,rainfall,crop
24.97669518,6.880431223,204.8001847,rice
22.72791041,7.300410836,260.8875056,rice
24.87300744,6.587918707999999,295.6094492000001,rice
21.32376327,7.283736617000001,192.3197536,rice
26.29465461,7.023936392,257.4914906,rice
22.2286982,6.939083505,278.0791793,rice
26.73072391,7.868474653,280.4044392,rice
24.88921174,5.005306977,185.9461429,rice
26.88444878,6.136131869,194.5766559,rice
22.67846116,7.5240800760000015,200.9133156,rice
26.08867875,5.706943251,182.9043504,rice
25.42977518,5.758506323,195.3574542,rice
26.40323239,6.349606327,223.3671883,rice
26.04371967,5.9999690260000005,186.7536773,rice
25.2827223,5.453592032,220.1156708,rice
22.08576562,6.372576327000001,231.7364957,rice
23.28617173,5.105588355,242.3170629,rice
25.48591986,5.9353444060000005,182.6549356,rice
23.67575393,5.17782304,233.7034975,rice
20.82477109,6.462391607000001,230.22422230000004,rice
26.92995077,7.069172227,290.67937830000005,rice
23.83509503,7.473134377,241.20135130000003,rice
26.52872817,6.158376967000001,218.9163567,rice
26.46428311,7.549873681,248.2256491,rice
22.69657794,6.028321557999999,256.9964761,rice
22.68319059,6.604993475,194.2651719,rice
21.53346343,6.500343222000001,295.9248796,rice
21.40865769,5.935745417000001,287.5766935000001,rice
26.54348085,7.072655622,183.6222657,rice
23.35905428,5.333322606,188.413665,rice
22.61359953,5.7499144210000015,87.75953857,maize
26.10018422,6.931756557999999,102.2662445,maize
23.55882094,6.657964753,66.71995467,maize
19.97215954,6.596060648,60.65171481,maize
18.47891261,5.970458434,65.43835393,maize
21.77689322,6.158830619,102.0861694,maize
25.6217169,6.047906679,105.4654703,maize
25.19192419,5.913664501,78.06639649,maize
20.41683147,5.855442401,65.27798457,maize
24.92162194,5.750254943,109.2162279,maize
23.31689124,5.852607099,94.29712821,maize
24.84016732,6.4725232870000005,74.05474936,maize
22.27526694,6.9670577620000005,63.87020584,maize
18.87751445,6.082973754,94.76189431,maize
25.19008683,5.919045532,72.12375573,maize
18.25405352,6.204747652999999,63.72358154,maize
24.612911800000006,6.600827017,104.1626147,maize
25.1420613,6.021902237000001,76.68456006,maize
23.09348056,6.033550195,65.49730729,maize
18.05033737,6.28886807,84.23613484,maize
24.9321581,6.550563822999999,79.74078719,maize
18.14710054,5.573286437,88.07753741,maize
18.28362235,6.829199275,80.97573281,maize
18.83344471,5.716222912,79.75328959999999,maize
25.71895816,5.54990242,74.51490791,maize
25.33797709,6.586244581,96.46380213,maize
23.89114571,5.893093135,102.8301942,maize
21.53574127,5.918263801,102.4852929,maize
23.08974909,5.588650585,70.43473609,maize
25.61707368,6.576418207000001,108.8303762,maize
21.44526922,6.178056304,65.88951188,maize
18.51816776,6.641906353,90.988051,maize
22.53510514,6.489040367,64.40866039,maize
23.02038334,5.680361037999999,63.03843397,maize
24.89364635,6.625404347999999,87.9298085,maize
25.77175115,6.524478032,107.4931917,maize
19.39851734,5.696205468,60.95197486,maize
21.54156232,6.803931519,109.7515385,maize
23.79746068,6.252797547999999,91.76337172,maize
18.9802729,6.092725883,94.26249353,maize
24.10859207,6.234330356,71.07562236,maize
24.7947077,5.722579819,76.72860067,maize
21.63162756,6.430616465,69.21803098,maize
25.37548751,5.983952675,101.7004306,maize
22.21738222,6.80163854,106.6213157,maize
20.58314011,6.499936446,66.29390357,maize
24.87502824,6.265564338,91.26056654,maize
20.03728219,6.727303282,109.024141,maize
25.95263264,6.325235159,99.57981207,maize
19.28889933,6.807487794,71.3195307,maize
20.57981887,6.671085817000001,78.34604471,maize
24.71417533,6.648725327,88.45361858,maize
20.27317074,6.439071996,62.50351892,maize
18.41932981,6.474476516,76.41312437,maize
23.39128187,5.871647806,107.3198135,maize
19.84939404,5.730617109,100.7689246,maize
21.869274,5.850439831,107.2681929,maize
22.8056033,5.791649933,101.5952794,maize
19.0781471,6.740000687999999,80.72515943,maize
22.02720976,6.272417541,83.73280082,maize
23.80546189,5.715208817000001,89.96220140000001,maize
18.52510753,5.773454729,88.10234397,maize
23.50297882,5.584171461,64.77791424,maize
26.54986394,5.787268394,73.33636055,maize
19.29563411,5.77597783,83.21030571,maize
20.68899915,6.864793607,103.651438,maize
19.32666088,6.192360002999999,84.22969177,maize
24.60532218,6.636803222999999,96.59195302,maize
22.27373646,5.826426917,67.96704792,maize
25.70196694,6.960358276,83.20711308,maize
19.20129357,6.11275104,87.85092352,maize
21.70181447,6.708446922,95.71388473,maize
20.51716779,5.561510732,67.61013737,maize
23.30355338,5.873242491,97.59081274,maize
24.2547451,6.995843776,64.23845455,maize
24.86374934,5.714799723,75.82270467,maize
22.6265115,6.78073637,88.17251033,maize
18.04185513,5.513697923,104.2321615,maize
23.26237612,5.798423907999999,67.10225139,maize
22.88330922,6.352471866,67.72777298,maize
25.97482359,6.822586546,103.2234212,maize
26.14384005,6.655426355,107.2361366,maize
18.66116213,6.1212940410000005,75.03247667,maize
25.10787449,5.790770202999999,78.16077693,maize
23.33844615,6.47444292,105.0083144,maize
25.08239719,6.455116637000001,62.49190812,maize
25.36768364,6.6069840860000015,107.9124111,maize
25.34217103,6.330554389,74.52082026,maize
25.00933355,6.5286312660000005,62.91359494,maize
18.66746724,5.721667141,69.93293255,maize
20.37999665,6.644205485,108.5054416,maize
18.09300227,6.376651091,78.96159541,maize
26.16985907,6.247040422,79.84925393,maize
18.65396672,6.656730007999999,93.62039175,maize
26.07470121,6.2048017,85.75692395,maize
18.92851916,6.158860284,82.34162918,maize
23.30546753,6.385684213999999,108.7603001,maize
18.74826712,6.417820493,70.23401597,maize
19.74213321,6.381201909,65.50861389,maize
25.73044432,6.877869005,98.73771338,maize
17.02498456,7.485996067,88.55123143,chickpea
19.02061277,6.920251378,79.92698081,chickpea
17.88776475,5.9969320370000005,68.54932919,chickpea
18.86805647,6.391173589,88.51048983,chickpea
18.36952567,7.152811172000001,79.26357665,chickpea
20.45078582,5.988992796000002,92.68373702,chickpea
20.6543203,6.231049027999999,74.6631118,chickpea
17.3348681,7.550808267000001,82.61734721,chickpea
18.17912258,7.010570541,81.84997529,chickpea
18.01272266,8.753795334,81.98568791,chickpea
20.99373558,8.718192847000001,93.55280105,chickpea
19.46233971,7.976607593,74.58565097,chickpea
19.81344531,6.515499548999999,78.96514709,chickpea
18.97424756,8.490127142,80.7108745,chickpea
18.19737048,6.576415562,70.18185181,chickpea
18.72963144,6.481783042999999,71.58010169,chickpea
20.99502153,7.966605025,73.50734019,chickpea
20.28155898,8.140825437,82.52339655,chickpea
17.48042641,7.228963452,66.96980581,chickpea
20.88818675,6.492546046,90.46228334,chickpea
17.08498521,7.528599957000001,71.31007253,chickpea
20.09340593,7.701446446,85.74904898,chickpea
17.57212145,8.519975748,89.31050665,chickpea
19.12065218,6.620900869,85.52950164,chickpea
18.57665902,8.104396057999999,72.94940441,chickpea
17.16606398,6.204090835,72.32667516,chickpea
18.2872007,6.051091339,74.87445574,chickpea
19.03025305,7.690962337999999,94.70992037,chickpea
17.141861399999996,7.8292111439999985,83.74606679,chickpea
17.47809436,6.761599706,78.92060234,chickpea
20.56601874,6.654425315,83.75937135,chickpea
17.22385224,6.129533877,76.57580954,chickpea
19.69141713,8.829273328,91.76071648,chickpea
17.84851658,8.621662982,76.32470713,chickpea
18.8202251,8.204862075,89.73119396,chickpea
17.47500984,6.18042747,93.35034262,chickpea
18.72649425,7.978996755,81.20176515,chickpea
18.65580107,7.863113671,81.70769297,chickpea
18.2356751,6.967843048,83.74879344,chickpea
18.81198127,6.206582192999999,77.54294240000002,chickpea
18.65054116,8.868741443,77.92798682,chickpea
20.36720401,8.766128654,82.2545577,chickpea
18.38120357,8.736337905,70.52056697,chickpea
17.17012591,8.081095263,72.78624223,chickpea
19.37101121,6.138243973,85.24819851,chickpea
17.92845928,7.496645259,85.37378769,chickpea
19.45339934,8.380185271,75.6317566,chickpea
19.12829388,6.289614016,89.61857826,chickpea
19.1034283,6.586777189,75.49101167,chickpea
17.48504075,6.89655198,86.05078037,chickpea
19.40751744,7.8067476560000015,80.25064637,chickpea
20.18649426,7.150681303,78.26039559,chickpea
17.30287885,6.64919573,75.57790384,chickpea
17.50361137,7.778591617999999,72.9446671,chickpea
18.17234999,6.358740355,90.7760707,chickpea
17.57445618,8.255450758,77.81891424,chickpea
20.93175255,6.456148474,78.06910795,chickpea
19.71098332,6.613072145,85.57925437,chickpea
19.07937684,8.165359297,69.40619137,chickpea
18.54988627,7.64867466,76.32565249,chickpea
18.19903647,6.545888558,80.6405403,chickpea
18.88852533,7.1042247970000005,80.11133840000002,chickpea
18.49311205,7.358099622,91.94595352,chickpea
19.48974337,6.4740245000000005,87.51312796,chickpea
17.25769499,7.840339388999999,94.00287214,chickpea
19.62416326,7.064790365,88.4585692,chickpea
20.67526473,7.599033472,84.78344008,chickpea
20.02381489,6.715587232000001,68.97806542,chickpea
20.118744600000007,6.81712422,88.68168643,chickpea
20.65691793,7.985417393,65.23811143,chickpea
19.2582557,7.545258424,65.78042032,chickpea
17.927806,7.728998197,74.63872762,chickpea
19.16288268,7.354973451,82.69766829,chickpea
20.26942271,7.313122235,69.64449182,chickpea
17.09104223,7.785039076,87.27444866,chickpea
17.06579293,6.307004922999999,70.87150577,chickpea
20.62767492,6.4039823160000005,92.06630306,chickpea
20.8248451,7.599279991,79.20509212,chickpea
19.46210401,7.217018459,68.81405149,chickpea
17.18248372,7.561108006,72.85017344,chickpea
17.48911699,7.489545074,79.45758333,chickpea
17.48395377,6.609696734,65.11365631,chickpea
19.48316794,7.476800943,80.4986291,chickpea
19.71359733,7.325451279,73.64476535,chickpea
19.48649305,6.489389282,81.52842690000001,chickpea
19.95264829,7.786366322,88.6810311,chickpea
19.41789736,6.4084378860000015,68.4951189,chickpea
19.45591848,8.423873703,78.44910564,chickpea
20.19137759,8.719960893,77.33795356,chickpea
18.8392908,7.811997977000001,94.78189594,chickpea
20.71219282,6.317153205,94.03659867,chickpea
18.99424448,7.114405288,78.69707199,chickpea
19.96837462,8.135900726000001,69.15759062,chickpea
17.81564548,7.714153037999999,90.82097601,chickpea
20.71424384,7.103798069,76.77888672,chickpea
17.34150229,8.861479668,67.9545435,chickpea
17.43732714,7.861128148,73.0926704,chickpea
18.89780215,7.4526709,69.09512477,chickpea
18.59190771,7.168096055,89.60982451,chickpea
18.31561493,7.26311855,81.78710463,chickpea
17.13692774,5.68597166,128.256862,kidneybeans
19.63474332,5.759237003,106.3598183,kidneybeans
22.91350245,5.873171894,109.225556,kidneybeans
16.43340342,5.926676985,140.3717815,kidneybeans
22.13974653,5.95561668,76.64128258,kidneybeans
17.84806561,5.9499490810000015,143.09841709999995,kidneybeans
19.88394011,5.789214288999999,60.91974792,kidneybeans
19.32509638,5.581021521,104.7783947,kidneybeans
18.416700100000003,5.689858133,132.9801054,kidneybeans
21.81167649,5.794158503999999,130.0608093,kidneybeans
19.72702528,5.748190462999999,143.7630894,kidneybeans
17.15432954,5.566522896,87.99669731,kidneybeans
19.62207826,5.809419584,144.1567454,kidneybeans
21.63149148,5.887263027,134.3649948,kidneybeans
16.06522754,5.99812453,88.06638775,kidneybeans
20.61162204,5.792744849,69.63833855,kidneybeans
21.42451099,5.912289889,116.5206923,kidneybeans
19.07096165,5.7883869510000014,86.21917578,kidneybeans
21.18853178,5.728233081,137.1948633,kidneybeans
23.0429097,5.833940084,108.3684316,kidneybeans
20.65375833,5.967533236,67.71768947,kidneybeans
18.09551014,5.6250964460000015,144.7902323,kidneybeans
18.23775702,5.515615023,69.44951585,kidneybeans
17.48189735,5.954665349,121.9401369,kidneybeans
19.9191786,5.74644777,82.68554379,kidneybeans
20.27514686,5.877347515,139.7521543,kidneybeans
15.77370214,5.979973965,108.3441414,kidneybeans
16.71170642,5.635993966,96.77285817,kidneybeans
17.66148158,5.635231778,100.6711761,kidneybeans
18.50692825,5.679224346,87.05132890000002,kidneybeans
24.51324787,5.670062975,64.19497947,kidneybeans
18.87614998,5.724242065,105.4120514,kidneybeans
21.59343016,5.811314232000001,61.13872036,kidneybeans
20.12373284,5.783425416,106.158201,kidneybeans
15.43546065,5.607808432000001,139.0302034,kidneybeans
22.64236876,5.946999529,122.3886015,kidneybeans
21.98560799,5.852046999,129.5650601,kidneybeans
20.53052663,5.824090984,120.4509288,kidneybeans
15.78601387,5.502999119,95.17028129,kidneybeans
19.6365349,5.821649914,96.65888933,kidneybeans
20.57341244,5.711439256,87.87869161,kidneybeans
20.16080524,5.514927264,138.2362122,kidneybeans
21.53989176,5.99616119,120.6913038,kidneybeans
15.53834801,5.695422862999999,107.3850593,kidneybeans
19.91853092,5.833010957999999,108.6434544,kidneybeans
20.76952209,5.568456899,109.0193712,kidneybeans
23.46168338,5.645435626,95.84253438,kidneybeans
24.32116642,5.821194486,60.27552528,kidneybeans
20.12574053,5.659254981,100.0497183,kidneybeans
21.80619564,5.945465949,125.0972687,kidneybeans
19.52226241,5.9511774520000005,113.334026,kidneybeans
17.00067625,5.520880013999999,103.2926407,kidneybeans
16.78791503,5.578410206,75.45328039,kidneybeans
24.84906168,5.608165195,62.21292186,kidneybeans
16.51783455,5.609435127999999,98.77794225,kidneybeans
18.15300153,5.509295379,107.6907964,kidneybeans
23.18864385,5.902033406,63.38208822,kidneybeans
23.38002569,5.744117663,87.66898664,kidneybeans
18.358923,5.717143397,138.414764,kidneybeans
19.25975367,5.542690119,94.9533526,kidneybeans
22.95458237,5.858617867,107.7315386,kidneybeans
20.120043,5.618844277000001,104.6252153,kidneybeans
21.14011423,5.6066203460000015,141.6056722,kidneybeans
24.92360104,5.582178402,62.7089169,kidneybeans
15.33042636,5.56503533,135.3315583,kidneybeans
18.81097271,5.889614577000001,125.084915,kidneybeans
23.44260668,5.934136378,107.4137246,kidneybeans
22.8352024,5.683548308,63.59276673,kidneybeans
24.9035819,5.70836603,146.4727237,kidneybeans
23.78709569,5.948164454,119.6404412,kidneybeans
22.05592283,5.774755143999999,126.7265372,kidneybeans
18.87492997,5.97229163,134.1811718,kidneybeans
18.62328774,5.532100554,135.33780330000002,kidneybeans
23.00884744,5.669560726,100.118612,kidneybeans
19.33162606,5.655726817000001,68.51253427,kidneybeans
16.24469193,5.591704013999999,66.97053257,kidneybeans
17.91652287,5.932323085,69.14681022,kidneybeans
15.46789263,5.824208308999999,88.88796102,kidneybeans
17.06104474,5.86442953,81.83420522,kidneybeans
21.32776028,5.866744372,109.1013261,kidneybeans
23.90910104,5.706198621,81.60211243,kidneybeans
23.89756791,5.940546818,112.6616435,kidneybeans
22.98666928,5.916779289,143.85849380000005,kidneybeans
21.35135729,5.779090476,146.4548645,kidneybeans
24.1638445,5.82738029,116.7324324,kidneybeans
24.62835037,5.514234138,149.7441028,kidneybeans
21.02213209,5.662699104,124.6118471,kidneybeans
17.30844532,5.86390397,115.199245,kidneybeans
23.82576704,5.624690247999999,84.64143632,kidneybeans
19.30607278,5.591560999,129.3449326,kidneybeans
16.03768615,5.976312537999999,130.3900798,kidneybeans
19.18572809,5.669236258,80.15293435,kidneybeans
19.92889503,5.961934481,64.02640797,kidneybeans
19.56376468,5.690065688,139.2921004,kidneybeans
18.31357543,5.698371311,76.14153904,kidneybeans
20.10993761,5.59503163,73.36386477,kidneybeans
23.60506572,5.5259045260000015,100.5978728,kidneybeans
19.73136909,5.819403771,84.06354115,kidneybeans
20.93409877,5.562201934,133.1914419,kidneybeans
18.78226261,5.630664753,104.2570723,kidneybeans
36.51268371,6.03160778,122.6539694,pigeonpeas
36.89163721,5.269084669,163.7266551,pigeonpeas
29.23540524,5.985792703,103.3301803,pigeonpeas
27.33534897,6.09186275,142.33036769999995,pigeonpeas
21.0643684,5.624731337999999,184.6226709,pigeonpeas
30.33276599,6.446091759,149.299952,pigeonpeas
31.80130272,5.623490042999999,147.03614419999997,pigeonpeas
33.18184225,5.864623352000001,198.8298806,pigeonpeas
29.38538562,5.761702519,90.05422663,pigeonpeas
30.27374995,4.696518678,127.7767134,pigeonpeas
35.45790488,5.269504214,108.6333046,pigeonpeas
33.80020039,7.445444882999999,176.6165894,pigeonpeas
28.69180475,5.833031707999999,96.36222901,pigeonpeas
31.24021696,7.3393209289999986,122.0146733,pigeonpeas
28.98039357,6.347929353,120.7435664,pigeonpeas
27.32198928,4.697750704,96.51524028,pigeonpeas
21.47607807,4.962661422,180.382234,pigeonpeas
18.31910448,4.964887857,107.4721605,pigeonpeas
36.97794384,5.642813116,161.48129630000005,pigeonpeas
24.80467592,5.6093956,121.5639121,pigeonpeas
19.3479443,4.681576043,194.5921148,pigeonpeas
28.88302142,5.70951224,179.2155874,pigeonpeas
19.54314136,6.413543781,192.4372194,pigeonpeas
24.7741949,6.007508163,114.2821387,pigeonpeas
18.33124824,4.946369874,139.64833169999997,pigeonpeas
19.14729038,5.517208078,132.7748215,pigeonpeas
28.23416057,5.902103172,186.5008581,pigeonpeas
30.11812084,5.719889876,157.0858232,pigeonpeas
33.4126864,4.548202098,139.6702541,pigeonpeas
24.18553163,6.6695294160000005,177.3377996,pigeonpeas
26.88630675,4.7509292180000005,94.46748008,pigeonpeas
31.33170829,4.946263888,161.7820226,pigeonpeas
33.30711818,5.266227032,108.5090168,pigeonpeas
23.45379018,7.10959773,150.87122019999995,pigeonpeas
34.53823889,5.617008201,168.5948318,pigeonpeas
19.50112224,5.632353113,197.3752649,pigeonpeas
28.76794904,4.674941549,91.72084869,pigeonpeas
30.97758716,7.161797643,180.716828,pigeonpeas
18.39759147,6.624966131,93.12330644,pigeonpeas
35.09357419,5.004074623999999,116.9106908,pigeonpeas
34.93174223,6.3458060110000005,159.2649827,pigeonpeas
29.50523036,6.216814453,187.8961851,pigeonpeas
34.51934775,5.921666758,129.0064612,pigeonpeas
28.43430726,6.012719118,147.0414824,pigeonpeas
18.41645629,4.684079249,163.27474730000003,pigeonpeas
31.07508973,7.077170002000001,91.31256412,pigeonpeas
20.89342749,6.208843215,195.5697875,pigeonpeas
30.90607799,7.05181629,170.99198280000005,pigeonpeas
27.9348279,4.722222454,145.3728801,pigeonpeas
35.95176642,6.418062652000001,136.0456753,pigeonpeas
19.54317155,4.803564468,173.1686574,pigeonpeas
19.63736208,4.608695247,176.4134092,pigeonpeas
31.2192752,5.611510977000001,129.20286529999998,pigeonpeas
33.50876355,7.322097972000001,126.6738117,pigeonpeas
24.80710166,5.023115055,188.4928637,pigeonpeas
36.20970524,5.617122801,191.0658531,pigeonpeas
30.50420876,5.391560417999999,162.59277230000004,pigeonpeas
26.01630259,5.906596905,160.33374469999995,pigeonpeas
31.48469278,6.574209678,100.546816,pigeonpeas
33.15122581,4.807776748999999,105.03802749999998,pigeonpeas
23.50222822,4.760038038999999,192.3023991,pigeonpeas
34.87248659,5.180271502,148.25027859999997,pigeonpeas
28.09269012,4.895927306,197.1144011,pigeonpeas
24.54757829,6.436160044,118.3606557,pigeonpeas
33.64769646,7.066087261,100.4673278,pigeonpeas
20.5591255,6.655918077999999,191.0895109,pigeonpeas
19.95991719,5.982854522999999,195.787103,pigeonpeas
28.87667593,5.457871272999999,182.2688175,pigeonpeas
36.04353699,4.759490199,159.8938645,pigeonpeas
23.6734328,7.342409555,141.12507219999995,pigeonpeas
25.74679443,4.820788186000001,100.7791633,pigeonpeas
31.08564994,6.242052013,175.9303271,pigeonpeas
18.72987676,5.001038726,139.8710041,pigeonpeas
29.50304807,5.560224582999999,189.5208915,pigeonpeas
20.43517772,4.747352458,137.22796619999997,pigeonpeas
36.00415838,7.313517308,134.8596466,pigeonpeas
31.46846241,5.661826398,174.5723999,pigeonpeas
36.30049702,4.672437054,101.6073988,pigeonpeas
29.49096726,6.471862118,153.2504506,pigeonpeas
30.5753044,5.384762927000001,177.5764304,pigeonpeas
24.69487673,5.8598134160000015,91.95792434,pigeonpeas
23.17409556,6.962386495,162.5931264,pigeonpeas
19.04380471,6.12166671,155.3705624,pigeonpeas
29.32379604,6.421748487,165.4113371,pigeonpeas
34.6455408,4.828936119,180.9009998,pigeonpeas
21.9989826,6.98571967,136.82743119999998,pigeonpeas
22.99774444,4.603563116,159.689339,pigeonpeas
30.55992394,6.979540061,178.8998611,pigeonpeas
31.46417866,7.064973419,165.40535400000005,pigeonpeas
25.95058595,5.16516459,109.1821183,pigeonpeas
21.01142393,5.111488821,185.2039114,pigeonpeas
19.25100056,5.374358869,149.063196,pigeonpeas
19.24462755,5.671419084,180.6465282,pigeonpeas
22.47253208,5.667419697000001,96.74706956,pigeonpeas
36.75087487,6.07938452,124.6028153,pigeonpeas
29.89286629,6.931924962999999,198.1403003,pigeonpeas
29.37735586,6.842744374,172.40168,pigeonpeas
29.65052947,6.876572502999999,186.9226052,pigeonpeas
19.54284889,6.151029296,173.11069819999997,pigeonpeas
20.04611791,4.567446499,122.4564203,pigeonpeas
27.91095209,3.692863601,32.67891866,mothbeans
27.32220619,4.371745575,36.5037914,mothbeans
28.66024187,8.399135957999999,36.92629678,mothbeans
29.02955344,8.840656256,72.98016599,mothbeans
27.78031515,8.153022903,32.05025323,mothbeans
31.99928579,5.270749441,71.6266696,mothbeans
27.33580911,8.050304395,73.44775287,mothbeans
28.92952635,9.679240873,66.35634104,mothbeans
27.65472156,6.974978386,36.94255012,mothbeans
28.52396666,7.39389918,61.32935611,mothbeans
31.02215872,6.68727523,53.56783314,mothbeans
25.74095321,7.88118645,67.43488235,mothbeans
31.70447482,5.875333778,44.94317432,mothbeans
24.47876451,8.202706015,34.96933295,mothbeans
31.46511256,8.985348193,74.44330654,mothbeans
25.60973447,5.87707519,53.39249517,mothbeans
30.30260453,7.707595055,68.04039813,mothbeans
28.17489437,4.524171562,45.78172762,mothbeans
25.50634557,9.926212291,74.32635105,mothbeans
31.12896766,6.455592696,32.76742894,mothbeans
26.34043268,8.016210782,35.1051197,mothbeans
28.23494706,3.71105919,72.66666443,mothbeans
27.04453473,5.49091063,48.25207759,mothbeans
25.16125354,9.254089438,40.89732789,mothbeans
27.3179125,6.005242945,32.55919573,mothbeans
25.4123765,7.437078236,31.87416982,mothbeans
31.21629982,3.808429173,53.1205277,mothbeans
30.573999,5.818219385,62.74803826,mothbeans
25.42517036,4.52363558,46.19374559,mothbeans
27.09400578,3.510404312,41.53749535,mothbeans
24.30935081,6.030447288,58.99536268,mothbeans
30.06142622,5.498340807999999,41.0550915,mothbeans
28.09568993,4.61136408,33.84110759,mothbeans
26.33908791,5.545219232000001,55.50429227,mothbeans
28.61409059,8.292875733999999,57.02891698,mothbeans
28.70012137,3.828031463,44.11622138,mothbeans
24.21610338,8.869532817,42.24783476,mothbeans
28.50677929,3.793575185,66.1761456,mothbeans
25.97948991,4.193189124,72.19245835,mothbeans
30.88482722,7.661537347999999,55.053805,mothbeans
25.5042419,9.392694614,65.07981523,mothbeans
25.12528913,4.516154055,38.48678973,mothbeans
27.10508014,5.794289715,62.20279647,mothbeans
31.1006247,7.354286985,70.79934452,mothbeans
26.45707778,5.993513566,64.16167699,mothbeans
30.04132304,8.620107545,31.83192392,mothbeans
27.77799528,9.45949344,50.28438729,mothbeans
30.99256944,8.0344125,58.27600682,mothbeans
26.4908332,5.414492777,36.99362831,mothbeans
31.96987867,6.2760043360000015,64.25520357,mothbeans
25.36140526,9.160691747,55.60523179,mothbeans
25.54249137,7.887658711,48.46797044,mothbeans
28.99319096,8.183844843,70.4713043,mothbeans
29.34317422,9.072011412,34.03335472,mothbeans
28.63618921,7.702287236,68.54877876,mothbeans
24.83206631,5.88509677,52.0810886,mothbeans
25.44689075,6.16496284,57.04826619,mothbeans
31.01274943,3.504752314,63.77192383,mothbeans
27.06179658,7.388007482999999,60.74583498,mothbeans
27.0956288,8.340398059,71.12710390000002,mothbeans
28.56800579,8.66077954,64.53027638,mothbeans
28.79929247,3.558822825,40.85534718,mothbeans
27.94293692,5.9565851,69.66289997,mothbeans
30.47757686,9.416003106,61.86633917,mothbeans
30.58139475,8.18422855,64.58559639,mothbeans
26.85911286,5.131779302,44.13827124,mothbeans
26.31051759,6.294130312999999,35.73403813,mothbeans
28.77833449,7.991902443,33.95825723,mothbeans
28.90245417,8.923095695,71.90018566,mothbeans
29.37687468,6.878498176,38.34303462,mothbeans
24.17093241,5.243634848999999,59.18953429,mothbeans
26.65333029,7.550090941,36.91852635,mothbeans
28.19912143,8.709291687999999,52.13580529,mothbeans
28.76488954,7.792508067999999,55.21606732,mothbeans
29.3499706,8.055908857999999,40.82840673,mothbeans
28.00937423,4.397698806,36.01203025,mothbeans
26.85851927,5.9523849570000005,34.7426459,mothbeans
31.2123945,8.532078732999999,53.78769958,mothbeans
24.20422636,7.224193642,46.0203959,mothbeans
29.98835437,4.931890506,52.92929636,mothbeans
29.93964907,4.626212446,45.43669946,mothbeans
31.2119298,5.026003659,68.80141783,mothbeans
